Markers,Displacement,Load,Time,Depth,HARDNESS,MODULUS,S^2/P,X Position,Y Position
,nm,mN,s,nm,GPa,GPa,GPa,Âµm,Âµm
,-5283.211673,3.114608117,53713.29086,107.0294241,7.763465651,133.5217598,2918.409539,100.0125,351.996375
,-5258.309897,3.120035371,53716.84283,103.604456,8.361567714,139.6162203,2931.417601,100.0125,349.996125
,-5235.976722,3.124178677,53720.38779,104.3477649,8.235850775,137.8059319,2908.613805,100.0125,347.995875
,-5220.149107,3.127463564,53723.92577,101.514502,8.914412354,138.0303636,2694.920139,100.0125,345.995625
,-5203.275944,3.129954277,53727.45973,104.7488688,8.221087193,134.8290907,2803.793582,100.0125,343.995375
,-5185.838657,3.133097207,53730.98971,104.5463219,8.177643627,138.4124433,2952.046627,100.0125,341.995125
,-5171.052581,3.136163704,53734.51768,104.1047035,8.302150111,137.3992579,2870.409425,100.0125,339.994875
,-5150.719848,3.139156441,53738.04469,106.2217663,7.891970429,135.1534507,2933.131479,100.0125,337.994625
,-5137.21736,3.141814578,53741.57456,105.0026005,8.030018176,140.5277941,3087.557214,100.0125,335.994375
,-5117.04227,3.14482296,53745.10959,109.9790122,7.315703519,127.8772029,2868.89107,100.0125,333.994125
,-5098.473472,3.148469903,53748.63853,107.6948647,7.708117389,130.0869672,2806.872465,100.0125,331.993875
,-5081.752095,3.150333333,53752.17651,110.9858095,7.109793242,129.0444263,2999.973215,100.0125,329.993625
,-5064.306105,3.153356367,53755.72547,111.2478913,7.033943494,130.4945427,3092.998071,100.0125,327.993375
,-5052.326097,3.156656073,53759.25541,106.5054589,7.719463975,140.460808,3209.081132,100.0125,325.993125
,-5037.692246,3.1593322,53762.77941,106.2915039,7.838742863,136.9071829,3020.948065,100.0125,323.992875
,-5018.47379,3.163005687,53766.3174,105.6861735,7.997447872,135.5093479,2907.907852,100.0125,321.992625
,-5002.711983,3.165681456,53769.84334,106.5547651,7.91168107,131.4712809,2786.412135,100.0125,319.992375
,-4981.801757,3.169432669,53773.39424,106.1953284,7.939490918,133.4504467,2851.013036,100.0125,317.992125
,-4966.35933,3.172710047,53776.94125,104.7880535,8.101450562,139.3998533,3017.300301,100.0125,315.991875
,-4947.295881,3.175995834,53780.48019,105.2159871,8.102054276,135.4450512,2867.961404,100.0125,313.991625
,-4923.323972,3.178525694,53784.00222,115.9489997,6.449571829,121.3619924,2964.7774,100.0125,311.991375
,-4916.244529,3.180412819,53787.54218,110.8203938,7.164604807,127.7904501,2925.866442,100.0125,309.991125
,-4900.797935,3.183855768,53791.10014,108.0598146,7.611562643,131.1373535,2883.26639,100.0125,307.990875
,-4885.51112,3.187309956,53794.64709,107.7213826,7.668866717,131.5310684,2876.951066,100.0125,305.990625
,-4862.981614,3.191781397,53798.19003,104.5322692,8.108479467,141.5252098,3095.884004,100.0125,303.990375
,-4843.427392,3.19565747,53801.72298,101.258973,8.501156763,157.9876663,3577.082359,100.0125,301.990125
,-4814.294461,3.199927197,53805.28193,109.4667542,7.543493498,122.5209089,2578.212342,100.0125,299.989875
,-4791.758498,3.203653147,53808.83988,110.7925485,7.201227867,126.3433578,2852.663496,100.0125,297.989625
,-4769.381341,3.208919608,53812.38787,105.0251319,8.068467641,138.5562031,2997.461304,100.0125,295.989375
,-4743.057499,3.213395612,53815.93383,106.6845313,7.713629079,138.9791713,3152.205035,100.0125,293.989125
,-4725.587373,3.216620756,53819.47479,105.1923451,8.099350763,135.7336786,2879.711404,100.0125,291.988875
,-4706.344588,3.219690311,53823.01879,107.9429031,7.563049864,134.3301585,3027.859701,100.0125,289.988625
,-4693.381133,3.221733273,53826.55173,107.898041,7.58326896,133.7942947,2998.541708,100.0125,287.988375
,-4686.617332,3.223811733,53830.09067,103.4330522,8.264860474,145.4811046,3187.597927,100.0125,285.988125
,-4674.458091,3.226845248,53833.62563,100.3442825,8.827019777,152.9711784,3257.572992,100.0125,283.987875
,-4659.962784,3.229223709,53837.14863,100.75499,8.759230476,151.4835437,3227.473884,100.0125,281.987625
,-4641.842605,3.232408925,53840.68463,101.7918869,8.5641671,149.0887503,3210.629815,100.0125,279.987375
,-4619.130499,3.237117952,53844.22052,97.67211714,9.478734803,155.1999648,3110.737786,100.0125,277.987125
,-4608.578926,3.238155696,53847.76055,102.7758893,8.397286467,146.2578511,3166.672847,100.0125,275.986875
,-4589.327443,3.240175133,53851.29645,110.9418681,7.173848941,126.4071697,2866.122951,100.0125,273.986625
,-4586.749691,3.242430584,53854.81742,102.9048938,8.580618198,137.5112806,2781.24448,100.0125,271.986375
,-4571.443987,3.24461032,53858.3544,105.8867142,7.92288163,136.9154377,2989.183975,100.0125,269.986125
,-4555.251149,3.247323733,53861.89837,105.5184539,8.075258791,133.8397956,2817.545826,100.0125,267.985875
,-4536.801794,3.250366057,53865.43037,108.8347952,7.439341688,132.1085092,2988.794148,100.0125,265.985625
,-4518.914796,3.253966034,53868.98225,106.4458885,7.906096159,132.6132132,2831.377306,100.0125,263.985375
,-4503.444192,3.257287301,53872.52924,103.6706154,8.414693419,136.8941141,2813.703513,100.0125,261.985125
,-4475.078785,3.26026792,53876.05621,115.4085859,6.481878037,123.9889072,3064.88079,100.0125,259.984875
,-4458.799414,3.263493433,53879.58622,115.1395526,6.561626985,121.9894294,2941.102893,100.0125,257.984625
,-4437.683544,3.26810081,53883.12521,111.6838688,6.984337539,129.2090068,3060.772559,100.0125,255.984375
,-4418.419771,3.271644444,53886.67011,109.5680312,7.333596248,130.6001853,2970.873678,100.0125,253.984125
,-4404.071949,3.275059384,53890.30603,105.558335,8.024930545,135.5437263,2899.246304,100.0125,251.983875
,-4387.627285,3.278420178,53893.84598,102.6405749,8.484261888,143.8212219,3043.427679,100.0125,249.983625
,-4365.860872,3.282916685,53897.38095,104.3366287,8.143987671,141.8545564,3094.982908,100.0125,247.983375
,-4341.190106,3.286908542,53900.93694,107.2002306,7.765304486,131.9150313,2855.91813,100.0125,245.983125
,-4326.515707,3.289528089,53904.47045,104.5333629,8.120337571,141.0013071,3071.304374,100.0125,243.982875
,-4305.873439,3.294120858,53908.01085,101.7954412,8.70365693,143.1232573,2941.534181,100.0125,241.982625
,-4286.923146,3.29723351,53911.53884,103.9664707,8.196146529,143.1457056,3124.534402,100.0125,239.982375
,-4267.971199,3.29996041,53915.07679,106.0476626,7.772445968,142.4084726,3265.173638,100.0125,237.982125
,-4257.244893,3.302962494,53918.61278,103.2455972,8.36466386,142.9037152,3052.521397,100.0125,235.981875
,-4240.469328,3.305152562,53922.13775,106.293494,7.853425708,136.2202823,2988.687787,100.0125,233.981625
,-4215.061438,3.30933312,53925.69019,109.8185555,7.396093626,125.6692476,2751.198226,100.0125,231.981375
,-4194.814599,3.311382816,53929.23173,117.9273356,6.28022135,114.9528151,2762.756024,100.0125,229.981125
,-4186.747471,3.314533518,53932.76269,108.6137784,7.507199121,130.9087145,2914.328554,100.0125,227.980875
,-4170.774496,3.317437531,53936.29767,107.259119,7.687645454,134.8403594,2998.789707,100.0125,225.980625
,-4157.704803,3.320282732,53939.84762,105.545743,7.961995837,138.419937,3032.290599,100.0125,223.980375
,-4140.277509,3.323724013,53943.39663,107.2084161,7.686385239,135.3133877,3017.874143,100.0125,221.980125
,-4128.174859,3.325635622,53946.93755,105.511006,8.052726627,134.8497523,2863.18756,100.0125,219.979875
,-4108.728862,3.329137342,53950.4704,108.3760601,7.510873616,132.8486564,2989.72786,100.0125,217.979625
,-4086.941257,3.333125318,53954.03002,107.1205809,7.720412087,134.609609,2977.047753,100.0125,215.979375
,-4069.671034,3.336556996,53957.59231,105.2207897,8.058387056,137.1983853,2949.627589,100.0125,213.979125
,-4047.880579,3.340643474,53961.14025,105.2487057,7.900787213,144.0863945,3278.74497,100.0125,211.978875
,-4029.075168,3.34409388,53964.67822,104.7180646,8.023294732,143.6802153,3212.759087,100.0125,209.978625
,-4013.25498,3.347137026,53968.20421,102.8886053,8.414786977,144.3165911,3087.085761,100.0125,207.978375
,-3998.886622,3.34983941,53971.73616,103.5952645,8.270517969,143.6170653,3114.323828,100.0125,205.978125
,-3980.400753,3.35368731,53975.28714,100.9127725,8.725717683,151.2090559,3229.661136,100.0125,203.977875
,-3960.945216,3.35619719,53978.81511,105.7595808,7.778851482,145.0590375,3369.585226,100.0125,201.977625
,-3940.519449,3.359193899,53982.37208,110.8430625,7.167468105,127.4851107,2912.296431,100.0125,199.977375
,-3930.911659,3.361320347,53985.912,107.0241911,7.508503897,146.288413,3542.80576,100.0125,197.977125
,-3912.260395,3.364577741,53989.44805,107.2755009,7.598601639,138.8849225,3196.107323,100.0125,195.976875
,-3896.918583,3.368310913,53992.99792,103.775278,8.03569874,153.1562807,3585.891522,100.0125,193.976625
,-3877.619162,3.371789883,53996.54992,105.8410197,7.745433063,145.9059568,3418.753525,100.0125,191.976375
,-3858.96473,3.374776065,54000.09087,109.651217,7.537759189,121.3139983,2534.976274,100.0125,189.976125
,-3833.201989,3.377516529,54003.62982,119.0148318,6.145580643,113.8759874,2775.933996,100.0125,187.975875
,-3821.006332,3.379310984,54007.1568,121.4683145,5.706439539,120.9502698,3330.591035,100.0125,185.975625
,-3819.552466,3.38272675,54010.69574,103.4631957,8.286438991,144.1981849,3130.399781,100.0125,183.975375
,-3800.571492,3.385832055,54014.23597,105.2855083,7.949157841,141.430487,3154.225184,100.0125,181.975125
,-3787.32424,3.388284988,54017.76571,105.4539715,7.935131796,140.4949317,3123.194247,100.0125,179.974875
,-3770.684101,3.391541994,54021.31462,104.1686897,8.141746825,143.6756551,3165.841509,100.0125,177.974625
,-3759.940222,3.393813275,54024.8406,101.875385,8.533249342,149.5125461,3238.245739,100.0125,175.974375
,-3731.90748,3.395822256,54028.36758,118.9312035,5.981788759,124.1333176,3328.006258,100.0125,173.974125
,-3720.03124,3.398433176,54031.90154,116.7767646,6.392203153,117.8511168,2838.35333,100.0125,171.973875
,-3716.395625,3.401555698,54035.44452,104.5668217,8.080829315,142.46287,3142.67083,100.0125,169.973625
,-3704.599347,3.403789596,54038.9705,102.9924569,8.369186762,145.2623211,3139.58762,100.0125,167.973375
,-3689.813243,3.406806633,54042.50143,101.0710005,8.852264339,144.417003,2938.097702,100.0125,165.973125
,-3675.592103,3.409536716,54046.02442,100.2245351,8.875880737,152.0952838,3207.463395,100.0125,163.972875
,-3661.532191,3.411606036,54049.54739,102.3202049,8.381853053,151.7343232,3382.504571,100.0125,161.972625
,-3649.330145,3.413412759,54053.07638,105.5576986,7.947652675,138.9112957,3056.758937,100.0125,159.972375
,-3638.420486,3.415946308,54056.60034,103.7374485,8.266507547,142.3654566,3068.399148,100.0125,157.972125
,-3627.672323,3.417749094,54060.1203,103.9590563,8.208010007,142.6943555,3102.79578,100.0125,155.971875
,-3612.478961,3.419536742,54063.65031,107.7162064,7.633075552,133.1756604,2954.677818,100.0125,153.971625
,-3601.40664,3.42176604,54067.18125,107.822452,7.613503461,133.1402977,2960.883141,100.0125,151.971375
,-3593.809458,3.423236607,54070.7372,107.2837383,7.637944565,136.9213955,3100.934599,100.0125,149.971125
,-3584.918695,3.424682673,54074.26518,106.6940882,7.866310058,132.104672,2826.422819,100.0125,147.970875
,-3573.360628,3.426449067,54077.79016,110.2459481,7.227561671,129.7085402,2978.079685,100.0125,145.970625
,-3564.63083,3.428869344,54081.32409,105.8631279,8.008235801,133.5423849,2829.981243,100.0125,143.970375
,-3553.880349,3.430028579,54084.87106,108.6961222,7.531638516,129.1354418,2835.489706,100.0125,141.970125
,-3548.706957,3.431660195,54088.40302,103.7744365,8.319783527,139.7506853,2951.129088,100.0125,139.969875
,-3542.321245,3.43383295,54091.93203,102.3140225,8.67275287,139.4440116,2820.110832,100.0125,137.969625
,-3533.833505,3.435186567,54095.46299,102.2866275,8.600841129,142.5363189,2955.33283,100.0125,135.969375
,-3523.001123,3.436467038,54098.99195,105.6440071,7.90993219,139.6966469,3101.931881,100.0125,133.969125
,-3511.279091,3.438456097,54102.51791,105.0249535,7.915971376,145.7770087,3339.934427,100.0125,131.968875
,-3502.790598,3.440813733,54106.04788,102.0355356,8.799737899,137.3331545,2705.805739,100.0125,129.968625
,-3493.574454,3.441941434,54109.56687,104.5716308,8.259513391,134.8812815,2792.656366,100.0125,127.968375
,-3477.242935,3.442329493,54113.09885,116.3983069,6.363528433,122.3359296,3048.051717,100.0125,125.968125
,-3460.021606,3.445125239,54116.65379,121.2812362,5.912054656,109.9638364,2709.500869,100.0125,123.967875
,-3457.515193,3.448261318,54120.20379,105.866041,7.93949316,136.3842292,2962.564272,100.0125,121.967625
,-3446.114475,3.450042152,54123.72875,107.5871079,7.693300682,131.6813211,2873.615192,100.0125,119.967375
,-3436.734924,3.451846942,54127.24969,108.8045113,7.571951648,126.5513005,2720.941309,100.0125,117.967125
,-3430.104278,3.452945711,54130.78766,107.3574822,7.694679864,133.5948908,2947.348744,100.0125,115.966875
,-3421.856381,3.454685813,54134.30762,106.9427024,7.824524496,131.6655559,2824.82357,100.0125,113.966625
,-3400.508373,3.45749058,54137.84065,112.9198397,7.005935115,118.19825,2603.388967,100.0125,111.966375
,-3389.59096,3.459341754,54141.36957,115.2653674,6.764553591,111.7830386,2439.129724,100.0125,109.966125
,-3385.466767,3.46134583,54144.90252,105.4805705,7.920524262,140.8700998,3143.642324,100.0125,107.965875
,-3377.541014,3.462914824,54148.42951,104.0035749,8.082476917,148.1941635,3366.449823,100.0125,105.965625
,-3369.291925,3.46447877,54151.97244,104.228349,8.012016922,149.3186584,3441.122398,100.0125,103.965375
,-3362.013322,3.465202217,54155.49541,106.3080766,7.768852674,139.9923761,3170.021152,100.0125,101.965125
,-3351.256737,3.467773096,54159.03041,103.043343,8.263002416,149.6322084,3348.820477,100.0125,99.964875
,-3345.514262,3.468762647,54162.55438,106.9929274,7.730925637,135.2965595,2999.828826,100.0125,97.964625
,-3335.080778,3.469826202,54166.09634,110.2001338,7.216672025,130.6901768,3022.693983,100.0125,95.964375
,-3327.639515,3.471406759,54169.64534,110.0278984,7.275024748,129.3160698,2942.79373,100.0125,93.964125
,-3317.20553,3.47231185,54173.16926,113.5827633,6.87504759,119.0592773,2687.652224,100.0125,91.963875
,-3315.425941,3.474320277,54176.70026,105.4231786,8.047122842,135.81759,2901.562358,100.0125,89.963625
,-3309.116705,3.476243778,54180.24438,101.1667511,8.870642553,142.7419904,2872.69887,100.0125,87.963375
,-3298.034978,3.477675887,54183.76722,103.6243419,8.308226022,141.6159311,3024.852268,100.0125,85.963125
,-3290.916597,3.47877287,54187.29314,105.2038925,8.123394194,134.7188034,2833.416599,100.0125,83.962875
,-3279.511092,3.480766495,54190.84008,104.6674883,8.122237506,139.6677998,3019.754834,100.0125,81.962625
,-3274.414781,3.482424534,54194.38407,103.1937256,8.360469909,143.6561459,3082.284852,100.0125,79.962375
,-3263.332036,3.483641804,54197.91399,105.0011418,8.005386173,141.6296197,3139.813432,100.0125,77.962125
,-3237.039361,3.486129549,54201.45498,119.7072139,6.028341523,115.0442226,2882.30322,100.0125,75.961875
,-3240.518254,3.487439421,54204.97495,107.9872977,7.639412861,130.5294877,2849.210731,100.0125,73.961625
,-3234.20777,3.488091103,54208.51091,109.3117605,7.417973362,128.9589265,2871.960186,100.0125,71.961375
,-3226.44104,3.489934467,54212.0439,109.1975599,7.503968012,126.1720212,2730.976881,100.0125,69.961125
,-3221.344021,3.491675597,54215.56986,103.6046709,8.428167123,136.991654,2812.732915,100.0125,67.960875
,-3211.068763,3.492765676,54219.09784,108.4824363,7.48109045,133.2935218,3019.422286,100.0125,65.960625
,-3200.874251,3.494537954,54222.64778,110.2343297,7.229746343,129.7049386,2977.033206,100.0125,63.960375
,-3192.6213,3.496285467,54226.16675,107.0321812,7.725904713,135.1746756,2997.008493,100.0125,61.960125
,-3183.801781,3.498490758,54229.70175,104.4348625,8.232474692,137.1811209,2886.613481,100.0125,59.959875
,-3173.768415,3.499554979,54233.21772,108.3409572,7.626010858,128.1739094,2763.502826,100.0125,57.959625
,-3167.456844,3.50111484,54236.74813,107.1101727,7.825083285,130.2028184,2769.282183,100.0125,55.959375
,-3161.792627,3.50195092,54240.28568,108.1021,7.72918359,125.9545263,2643.276748,100.0125,53.959125
,-3148.602749,3.503988365,54243.82064,109.0461979,7.462982828,129.1562217,2862.391663,100.0125,51.958875
,-3147.307989,3.504519732,54247.34762,106.9435011,7.85631911,130.3910089,2765.340636,100.0125,49.958625
,-3143.261811,3.507418668,54250.87358,94.86068386,10.2946907,156.3756399,2901.896139,100.0125,47.958375
,-3133.713037,3.507250203,54254.40257,104.6594586,8.156052675,138.2984916,2955.574703,100.0125,45.958125
,-3123.597361,3.509672265,54257.93155,102.1164068,8.722558248,139.4274241,2803.421767,100.0125,43.957875
,-3115.019027,3.51045052,54261.48055,106.8448248,7.771258434,134.8538344,2967.04824,100.0125,41.957625
,-3101.422974,3.513321631,54265.03451,105.5074404,8.051754878,134.8875058,2864.948294,100.0125,39.957375
,-3086.045822,3.516007539,54268.55644,104.8293439,8.170459449,136.1504913,2870.12509,100.0125,37.957125
,-3071.153785,3.517856963,54272.09747,110.4627731,7.160947215,131.0698779,3061.909153,100.0125,35.956875
,-3058.284734,3.521142233,54275.6504,103.6268636,8.358837719,139.5201043,2928.827292,100.0125,33.956625
,-3046.386354,3.523586134,54279.19427,105.4870317,7.941838416,139.8163459,3094.124067,100.0125,31.956375
,-3032.302255,3.525875301,54282.72337,105.4679129,8.046316095,135.4501333,2888.019412,100.0125,29.956125
,-3021.212722,3.528522006,54286.24643,101.2549344,8.76423997,146.0997496,3028.355966,100.0125,27.955875
,-3010.527799,3.529966743,54289.77417,103.9669348,8.264364366,140.2453259,2989.421176,100.0125,25.955625
,-2995.066173,3.532454351,54293.32311,107.0074847,7.803898842,132.0155925,2845.628652,100.0125,23.955375
,-2979.199423,3.535167133,54296.84726,106.4923579,7.863818753,133.9714145,2898.331355,100.0125,21.955125
,-2966.165572,3.537049099,54300.37808,108.7055385,7.471489569,131.7688693,2962.408824,100.0125,19.954875
,-2951.916818,3.539621361,54303.90005,111.322712,7.064817775,128.3027002,2988.344715,100.0125,17.954625
,-2935.886493,3.541855325,54307.43499,112.5091881,6.966782996,123.1691644,2818.03799,100.0125,15.954375
,-2925.44205,3.545554443,54310.99094,106.2468326,7.96811141,131.8063009,2779.169908,100.0125,13.954125
,-2911.920666,3.548088822,54314.53617,105.9716575,7.921073321,136.1888349,2961.957871,100.0125,11.953875
,-2894.026502,3.550320498,54318.0809,110.5187241,7.300900778,124.1432983,2727.09943,100.0125,9.953625
,-2881.314003,3.553381914,54321.61183,105.8259503,7.97280357,135.2829155,2908.302836,100.0125,7.953375
,-2865.847691,3.55631889,54325.14087,104.0319981,8.255458278,139.9225771,2980.55579,100.0125,5.953125
,-2850.300131,3.559702208,54328.66877,102.0031205,8.571238885,146.5003397,3111.399763,100.0125,3.952875
,-2818.879184,3.565246764,54332.21383,103.3012748,7.949374681,164.1583447,4086.854063,100.0125,1.952625
,-2813.291147,3.565669978,54335.73274,103.7601973,8.085686575,150.7077503,3465.22004,100.0125,0
,-7416.528657,2.721990977,54342.94256,104.9330322,7.967118352,144.1667217,3254.62191,102.01275,597.9795
,-7403.266715,2.724747999,54346.47456,103.5582697,8.216761252,146.4226603,3242.621453,102.01275,595.97925
,-7385.715949,2.728197949,54350.00951,105.8661044,7.940754634,136.2998906,2958.865454,102.01275,593.979
,-7366.573976,2.730712485,54353.56045,110.5299983,7.00269078,139.1271501,3478.732637,102.01275,591.97875
,-7353.388142,2.733868696,54357.09646,108.2761009,7.32350838,143.5553876,3514.394443,102.01275,589.9785
,-7337.976009,2.737385869,54360.64039,104.921419,7.852016403,150.1438868,3545.125059,102.01275,587.97825
,-7321.927409,2.739496679,54364.16239,107.5742358,7.41115586,146.030355,3578.282055,102.01275,585.978
,-7305.718054,2.74352849,54367.70533,104.7666864,7.854565922,151.7804264,3611.484408,102.01275,583.97775
,-7287.520637,2.746373056,54371.25932,105.8882273,7.642140407,151.2450983,3689.123805,102.01275,581.9775
,-7266.697777,2.750472285,54374.80522,107.6069565,7.467486613,142.4506564,3400.283175,102.01275,579.97725
,-7255.64972,2.753153568,54378.35322,102.0789375,8.719718999,139.8677336,2819.919753,102.01275,577.977
,-7235.061547,2.757797209,54381.91513,101.0005092,8.8368377,145.7241458,2989.990883,102.01275,575.97675
,-7220.751076,2.759879874,54385.4591,103.9822098,8.303299218,138.4796131,2909.855727,102.01275,573.9765
,-7204.849994,2.762876823,54389.01307,105.3780202,7.988149863,138.7846502,3036.386826,102.01275,571.97625
,-7189.344731,2.766119345,54392.55904,102.716068,8.605754725,138.2956083,2801.025514,102.01275,569.976
,-7169.702253,2.768201117,54396.08602,109.883802,7.140943113,137.5426703,3343.310618,102.01275,567.97575
,-7159.681403,2.771152293,54399.62995,101.1280743,8.546837133,157.2461926,3529.112708,102.01275,565.9755
,-7145.52359,2.774089095,54403.17691,103.0981702,8.203959292,151.9582001,3464.723996,102.01275,563.97525
,-7132.319652,2.776709447,54406.69991,103.5356079,8.168838441,148.9163509,3359.223732,102.01275,561.975
,-7114.818208,2.779602884,54410.23689,102.1263927,8.397166553,153.1999025,3433.229982,102.01275,559.97475
,-7100.975202,2.783047611,54413.77981,99.71973899,8.875634603,157.7714471,3418.049686,102.01275,557.9745
,-7087.608332,2.78347449,54417.30876,107.3920126,7.465419692,144.8288907,3501.314578,102.01275,555.97425
,-7078.377761,2.786315248,54420.86178,101.8798428,8.484543961,151.721832,3341.086634,102.01275,553.974
,-7066.998955,2.788399646,54424.38772,103.6589332,8.107251738,150.6684408,3454.433307,102.01275,551.97375
,-7050.843866,2.790441971,54427.91271,107.8861391,7.483508857,138.8051188,3241.982648,102.01275,549.9735
,-7042.088677,2.792053674,54431.43468,110.2652485,7.100640376,136.0732589,3299.250581,102.01275,547.97325
,-7029.751694,2.794107799,54434.96361,108.9177188,7.384108861,134.035585,3089.233928,102.01275,545.973
,-7022.269965,2.795613169,54438.50557,109.3342585,7.385374929,130.2581105,2936.367492,102.01275,543.97275
,-7011.364075,2.798271629,54442.03154,105.271127,8.08453791,135.6265458,2880.97263,102.01275,541.9725
,-6994.248455,2.801464488,54445.57702,107.7112823,7.771602791,127.3266069,2679.975707,102.01275,539.97225
,-6974.582769,2.803698149,54449.1135,113.5818809,6.760348016,124.5147969,2960.874928,102.01275,537.972
,-6934.687009,2.812866584,54452.67941,105.4403781,7.99098365,138.0559446,3007.322725,102.01275,535.97175
,-6948.066135,2.810163338,54456.19336,106.7756791,7.847353375,132.2139834,2837.399641,102.01275,533.9715
,-6934.368771,2.812096723,54459.71543,107.5087595,7.69665354,132.2201947,2893.196134,102.01275,531.97125
,-6920.749293,2.814693482,54463.26536,107.7622312,7.664599074,131.3603317,2871.941319,102.01275,529.971
,-6907.049718,2.818013414,54466.80033,104.0973326,8.315314037,136.9379057,2848.936134,102.01275,527.97075
,-6895.658516,2.819787263,54470.33626,105.164139,8.167713262,133.240394,2763.645038,102.01275,525.9705
,-6888.170825,2.821800383,54473.86423,101.8843016,8.624517276,145.4960923,3055.220146,102.01275,523.97025
,-6872.077558,2.824729968,54477.40119,102.9266877,8.251473007,151.4326067,3424.073516,102.01275,521.97
,-6860.127048,2.827016691,54480.92518,102.5838915,8.360107968,149.9727163,3323.057767,102.01275,519.96975
,-6845.86406,2.829479969,54484.47716,102.28511,8.375143336,152.5222889,3415.842384,102.01275,517.9695
,-6827.934477,2.832648292,54488.0051,103.6335081,8.061633114,153.4094533,3584.626124,102.01275,515.96925
,-6806.097727,2.835591926,54491.5321,111.3162472,6.96573073,133.5799536,3255.1394,102.01275,513.969
,-6795.337563,2.837878032,54495.07235,108.4260753,7.495567663,133.0784488,3005.000618,102.01275,511.96875
,-6783.939692,2.840391568,54498.61825,106.1757225,7.896735364,135.3688082,2939.608204,102.01275,509.9685
,-6774.453818,2.842233904,54502.14596,107.66879,7.721014431,129.7742644,2790.254493,102.01275,507.96825
,-6762.097379,2.843911027,54505.68192,108.9984753,7.454306461,129.9921999,2898.696645,102.01275,505.968
,-6747.587534,2.847650229,54509.21696,105.6401967,8.021817814,134.9028245,2876.216587,102.01275,503.96775
,-6732.119121,2.849765717,54512.75287,106.2299761,7.855399207,136.7554953,3008.659843,102.01275,501.9675
,-6715.05536,2.852915563,54516.27789,106.4491906,7.922603192,131.8926926,2798.376742,102.01275,499.96725
,-6699.983357,2.85630453,54519.81084,103.92065,8.286048808,139.7295896,2962.357808,102.01275,497.967
,-6682.118565,2.859148546,54523.33585,104.2782922,8.043293639,147.2698675,3346.107131,102.01275,495.96675
,-6666.963862,2.862624471,54526.87081,102.5068776,8.34214162,151.6347493,3394.727633,102.01275,493.9665
,-6649.813128,2.866167103,54530.41578,100.1484079,8.885408876,152.4848845,3218.307129,102.01275,491.96625
,-6631.065993,2.869012387,54533.95878,101.8467039,8.591600327,147.2396408,3131.439537,102.01275,489.966
,-6612.954535,2.872366344,54537.48873,101.6104461,8.541990164,152.0061387,3329.440894,102.01275,487.96575
,-6583.988959,2.875545047,54541.04771,114.257261,6.677951323,123.1442654,2938.86275,102.01275,485.9655
,-6569.623522,2.880451432,54544.59448,103.4917431,8.414652291,138.5340799,2873.336294,102.01275,483.96525
,-6540.4119,2.884905262,54548.13949,107.716196,7.655481793,132.1330553,2905.365251,102.01275,481.965
,-6514.627716,2.890476306,54551.6935,102.8671993,8.680801758,134.2340399,2634.655878,102.01275,479.96475
,-6422.876063,2.905546839,54555.31541,116.8270149,7.169745879,91.24573591,1590.915358,102.01275,477.9645
,-6184.621663,2.94837756,54559.08022,118.4858629,6.860319895,91.21951973,1661.795179,102.01275,475.96425
,-6197.657281,2.947632293,54562.59417,110.3270176,8.016815414,103.0979936,1778.085087,102.01275,473.964
,-6325.644982,2.921699713,54565.96727,121.3913779,5.942694277,107.647054,2593.835461,102.01275,471.96375
,-6377.662233,2.913196056,54569.45625,114.6408031,6.632543945,122.3612352,2925.502544,102.01275,469.9635
,-6388.767215,2.911235168,54572.96522,115.527671,6.635306296,115.4528278,2635.369678,102.01275,467.96325
,-6380.458827,2.910628581,54576.4882,125.0878581,5.513022531,105.8661497,2712.858849,102.01275,465.963
,-6380.298826,2.911327191,54580.02518,122.0517294,5.665791186,118.8512644,3251.089564,102.01275,463.96275
,-6385.57152,2.913203456,54583.54611,106.7405373,7.763926303,136.1426628,3020.103812,102.01275,461.9625
,-6379.020725,2.914877569,54587.06909,104.2434137,8.31615048,135.5882831,2799.341264,102.01275,459.96225
,-6365.598032,2.917558892,54590.61502,101.6610548,8.787752032,141.2255527,2845.972478,102.01275,457.962
,-6348.339453,2.920637443,54594.17004,101.6622051,8.654623204,146.4570262,3079.830749,102.01275,455.96175
,-6332.277682,2.923155555,54597.71195,105.3037527,7.8925831,143.9845556,3278.092098,102.01275,453.9615
,-6316.45461,2.926272888,54601.24198,102.1658238,8.429035386,151.2583888,3345.236098,102.01275,451.96125
,-6298.951373,2.929559378,54604.77692,105.1057211,8.131695052,135.2326664,2849.606719,102.01275,449.961
,-6275.451599,2.933531714,54608.31087,106.2985254,8.223645958,122.3620924,2359.509009,102.01275,447.96075
,-6253.867533,2.937798137,54611.84284,104.9734387,8.221847766,132.8305024,2730.534942,102.01275,445.9605
,-6229.882132,2.941862762,54615.38682,104.7747821,8.097146673,139.7287219,3031.434956,102.01275,443.96025
,-6209.092457,2.946864433,54618.95277,100.1401019,8.967686636,149.1807608,3069.460655,102.01275,441.96
,-6188.220428,2.950421806,54622.50373,102.0930915,8.54678513,146.6338216,3125.271135,102.01275,439.95975
,-6169.106197,2.953883091,54626.03369,101.6988716,8.786933801,140.891799,2834.439257,102.01275,437.9595
,-6154.068909,2.956516258,54629.55564,101.4246705,8.759857036,144.5702356,2974.608002,102.01275,435.95925
