Index,Load,Depth,HARDNESS,MODULUS,H/E,X Position,Y Position,Z Position
Integer,mN,nm,GPa,GPa,None,µm,µm,µm
174,0.3998,107.55283,1.11915,58.61858,0.01909,0,25.95562,-1.42897
175,0.39968,104.26691,1.16798,66.74917,0.0175,0,24.9555,-1.41928
176,0.39982,114.016,0.99313,63.78077,0.01557,0,23.95537,-1.39971
177,0.39974,108.66752,1.08718,63.39864,0.01715,0,22.95525,-1.38056
178,0.39967,109.74217,1.07468,59.5482,0.01805,0,21.95513,-1.35304
179,0.39984,98.76997,1.31654,58.99878,0.02231,0,20.955,-1.3402
180,0.39977,96.86489,1.35804,61.53496,0.02207,0,19.95487,-1.31448
181,0.39989,104.19526,1.19044,58.18121,0.02046,0,18.95475,-1.27596
182,0.39987,89.71703,1.54883,68.49426,0.02261,0,17.95462,-1.26257
183,0.39985,92.73338,1.45896,66.83982,0.02183,0,16.9545,-1.2226
184,0.39991,94.93302,1.39547,66.79121,0.02089,0,15.95437,-1.1794
185,0.39977,97.22052,1.3142,74.94769,0.01753,0,14.95425,-1.12702
186,0.39965,79.12818,2.07865,55.30129,0.03759,0,13.95413,-1.01884
187,0.39949,45.90648,5.54294,99.17236,0.05589,0,12.954,-0.95349
188,0.39992,47.48668,5.138,99.30587,0.05174,0,11.95387,-0.89342
189,0.39978,46.00032,5.5152,99.47045,0.05545,0,10.95375,-0.87593
190,0.39994,44.02575,6.09666,100.09884,0.06091,0,9.95362,-0.86895
191,0.39997,89.3731,1.51179,86.87711,0.0174,0,8.9535,-0.91668
192,0.39987,103.58033,1.17781,69.48056,0.01695,0,7.95337,-0.90436
193,0.39983,95.85249,1.37161,66.14831,0.02074,0,6.95325,-0.89602
194,0.39982,96.88889,1.3408,67.24438,0.01994,0,5.95312,-0.88157
195,0.39976,102.01676,1.22401,63.79722,0.01919,0,4.953,-0.85992
196,0.39981,65.75842,2.72093,85.64132,0.03177,0,3.95287,-0.83599
197,0.39989,78.51053,1.97053,75.71497,0.02603,0,2.95275,-0.82759
198,0.39974,103.56439,1.18771,64.59901,0.01839,0,1.95262,-0.82348
199,0.39986,107.71166,1.09418,69.90501,0.01565,0,0.9525,-0.79807
200,0.39984,55.76915,4.03484,74.52429,0.05414,0,0,-0.69366
201,0.39993,47.19203,5.26901,96.82184,0.05442,1.00013,198.97725,-4.27814
202,0.39992,51.88052,4.48974,85.34041,0.05261,1.00013,197.97712,-4.26698
203,0.39985,49.83976,4.92669,85.24177,0.0578,1.00013,196.977,-4.26217
204,0.39992,51.94084,4.45431,86.41586,0.05155,1.00013,195.97687,-4.27843
205,0.39977,110.75184,1.04626,65.06701,0.01608,1.00013,194.97675,-4.30569
206,0.39972,72.59818,2.22694,88.72058,0.0251,1.00013,193.97662,-4.28292
207,0.39982,51.02019,4.54397,90.66615,0.05012,1.00013,192.9765,-4.22536
208,0.39996,40.45212,7.04736,111.50795,0.0632,1.00013,191.97638,-4.22198
209,0.39976,47.44472,5.18324,97.62231,0.05309,1.00013,190.97625,-4.21346
210,0.39994,46.46011,5.45518,97.08692,0.05619,1.00013,189.97612,-4.22217
211,0.39992,107.26295,1.09975,71.89791,0.0153,1.00013,188.976,-4.25719
212,0.39984,106.9355,1.11433,66.78641,0.01668,1.00013,187.97587,-4.2638
213,0.3998,102.269,1.21541,65.06906,0.01868,1.00013,186.97575,-4.25809
214,0.39968,103.58865,1.19286,62.07119,0.01922,1.00013,185.97562,-4.24932
215,0.39987,92.18397,1.46522,70.23762,0.02086,1.00013,184.9755,-4.24835
216,0.39981,104.784,1.15275,69.31107,0.01663,1.00013,183.97537,-4.2182
217,0.39996,56.11793,3.9379,76.38728,0.05155,1.00013,182.97525,-4.1342
218,0.39977,51.1602,4.52597,90.15241,0.0502,1.00013,181.97512,-4.08082
219,0.3999,51.96371,4.516,83.48385,0.05409,1.00013,180.975,-4.05649
220,0.39985,59.70918,3.42993,76.50679,0.04483,1.00013,179.97487,-4.0182
221,0.3997,59.01956,3.43247,82.14565,0.04179,1.00013,178.97475,-3.99093
222,0.3999,42.79398,6.26019,108.31584,0.0578,1.00013,177.97463,-3.98286
223,0.39996,51.3493,4.56226,86.83726,0.05254,1.00013,176.9745,-3.9547
224,0.39984,58.62343,3.48848,81.78414,0.04265,1.00013,175.97437,-3.95284
225,0.39985,56.67337,3.73045,83.11366,0.04488,1.00013,174.97425,-3.95023
226,0.39977,49.32013,4.78665,95.9827,0.04987,1.00013,173.97412,-3.91924
227,0.39937,246.12727,0.24883,26.55306,0.00937,1.00013,172.974,-3.68258
228,0.39959,64.88662,2.91299,73.0548,0.03987,1.00013,171.97387,-3.87327
229,0.3998,55.35404,3.89144,85.13477,0.04571,1.00013,170.97375,-3.89718
230,0.39993,58.3336,3.55956,79.5649,0.04474,1.00013,169.97363,-3.88652
231,0.39986,46.95965,5.12301,106.21915,0.04823,1.00013,168.9735,-3.87103
232,0.40003,43.13996,6.29175,103.45278,0.06082,1.00013,167.97337,-3.89386
233,0.39981,54.36622,3.66619,119.48119,0.03068,1.00013,166.97325,-3.96364
234,0.39977,104.96113,1.13876,75.58344,0.01507,1.00013,165.97312,-3.96437
235,0.39973,99.13348,1.27511,70.97361,0.01797,1.00013,164.973,-3.95805
236,0.39976,96.73009,1.33934,69.35659,0.01931,1.00013,163.97287,-3.95225
237,0.39978,90.8479,1.52309,65.21725,0.02335,1.00013,162.97275,-3.94173
238,0.39984,90.28059,1.52765,69.25457,0.02206,1.00013,161.97262,-3.92058
239,0.39957,86.08021,1.67396,68.96828,0.02427,1.00013,160.9725,-3.90143
240,0.39974,99.19913,1.29553,62.12948,0.02085,1.00013,159.97237,-3.85772
241,0.39974,102.34094,1.21522,64.37263,0.01888,1.00013,158.97225,-3.82228
242,0.39985,92.32267,1.43834,79.19549,0.01816,1.00013,157.97212,-3.78434
243,0.39979,46.49233,5.27377,104.30859,0.05056,1.00013,156.972,-3.71169
244,0.39991,48.18847,5.10526,93.40239,0.05466,1.00013,155.97188,-3.61582
245,0.39955,50.53169,4.58294,93.39081,0.04907,1.00013,154.97175,-3.57295
246,0.39985,51.47556,4.48513,89.19235,0.05029,1.00013,153.97162,-3.55285
247,0.39972,62.44644,3.09429,78.24473,0.03955,1.00013,152.9715,-3.57006
248,0.3997,97.84116,1.31355,68.10953,0.01929,1.00013,151.97137,-3.57934
249,0.39964,92.43319,1.45655,70.31062,0.02072,1.00013,150.97125,-3.56293
250,0.39965,95.93712,1.38123,62.05734,0.02226,1.00013,149.97112,-3.53957
251,0.39971,88.29644,1.60454,66.34814,0.02418,1.00013,148.971,-3.52744
252,0.39991,94.55642,1.41552,63.78232,0.02219,1.00013,147.97088,-3.49873
253,0.3997,87.27976,1.61503,73.33178,0.02202,1.00013,146.97075,-3.48283
254,0.39978,87.63727,1.60856,71.61717,0.02246,1.00013,145.97062,-3.45803
255,0.39973,93.45763,1.43988,65.90422,0.02185,1.00013,144.9705,-3.42231
256,0.39988,97.94532,1.30377,71.45863,0.01825,1.00013,143.97037,-3.38051
257,0.39979,90.57603,1.56855,56.94997,0.02754,1.00013,142.97025,-3.26189
258,0.39984,46.71233,5.38846,96.96642,0.05557,1.00013,141.97012,-3.20586
259,0.39984,46.51284,5.36619,99.97566,0.05367,1.00013,140.97,-3.15327
260,0.39989,61.47774,3.25417,74.22796,0.04384,1.00013,139.96988,-3.12075
261,0.40001,46.55113,5.47282,95.56632,0.05727,1.00013,138.96975,-3.12372
262,0.39997,53.49287,4.28183,81.07552,0.05281,1.00013,137.96962,-3.11993
263,0.39977,90.3581,1.51189,73.50696,0.02057,1.00013,136.9695,-3.18003
264,0.39976,94.35199,1.39714,71.95779,0.01942,1.00013,135.96937,-3.16719
265,0.39982,102.81465,1.20712,63.44353,0.01903,1.00013,134.96925,-3.13965
266,0.39989,86.76663,1.60128,84.95502,0.01885,1.00013,133.96912,-3.11677
267,0.39979,50.18408,4.68384,92.09767,0.05086,1.00013,132.969,-2.95291
268,0.39991,47.54234,5.20635,95.76164,0.05437,1.00013,131.96887,-2.92242
269,0.4,57.52173,3.65201,80.68838,0.04526,1.00013,130.96875,-2.8792
270,0.3998,53.1247,4.27876,84.17196,0.05083,1.00013,129.96862,-2.8527
271,0.39998,61.97588,3.16955,76.41535,0.04148,1.00013,128.9685,-2.83311
272,0.39998,56.49727,3.81127,79.9117,0.04769,1.00013,127.96837,-2.86035
273,0.39987,99.22376,1.25257,82.63937,0.01516,1.00013,126.96825,-2.91616
274,0.39992,103.98626,1.15777,76.46156,0.01514,1.00013,125.96813,-2.90244
275,0.39977,66.56727,2.84714,66.14025,0.04305,1.00013,124.968,-2.80994
276,0.39997,46.84378,5.31685,98.56318,0.05394,1.00013,123.96787,-2.74693
277,0.39977,38.88699,7.04323,133.80584,0.05264,1.00013,122.96775,-2.73193
278,0.39991,41.37362,6.67254,111.64315,0.05977,1.00013,121.96762,-2.71998
279,0.39991,54.93778,4.00912,82.23637,0.04875,1.00013,120.9675,-2.77177
280,0.39975,100.79827,1.20877,88.47152,0.01366,1.00013,119.96737,-2.8006
281,0.3998,100.87257,1.22681,75.07369,0.01634,1.00013,118.96725,-2.80409
282,0.39975,103.60442,1.17331,71.45119,0.01642,1.00013,117.96713,-2.78969
283,0.39977,100.5412,1.23507,74.60186,0.01656,1.00013,116.967,-2.78763
284,0.39989,98.238,1.28965,74.79503,0.01724,1.00013,115.96687,-2.78116
285,0.39979,100.31538,1.22372,85.23074,0.01436,1.00013,114.96675,-2.7673
286,0.39976,46.97098,5.37555,94.79137,0.05671,1.00013,113.96662,-2.70789
287,0.39984,54.50783,4.13979,79.28496,0.05221,1.00013,112.9665,-2.71119
288,0.39987,68.11893,2.52949,87.05024,0.02906,1.00013,111.96637,-2.73634
289,0.39984,97.58007,1.31348,71.15833,0.01846,1.00013,110.96625,-2.7251
290,0.39977,111.59185,1.04317,58.74212,0.01776,1.00013,109.96612,-2.70228
291,0.39977,101.85202,1.22171,66.39273,0.0184,1.00013,108.966,-2.7023
292,0.39973,95.25731,1.37549,70.58003,0.01949,1.00013,107.96587,-2.69624
293,0.39992,98.03772,1.30606,69.50109,0.01879,1.00013,106.96575,-2.67818
