Index,Load,Depth,HARDNESS,MODULUS,H/E,X Position,Y Position,Z Position
Integer,mN,nm,GPa,GPa,None,µm,µm,µm
225,1.24966,103.00818,4.33633,207.28594,0.02092,1.00012,174.97425,-2.17288
226,1.24956,101.1478,4.47272,217.13305,0.0206,1.00012,173.97413,-2.16693
227,1.24971,98.7119,4.71513,213.04746,0.02213,1.00012,172.974,-2.16154
228,1.24949,107.45867,4.01018,194.4032,0.02063,1.00012,171.97388,-2.14816
229,1.24976,101.88974,4.44831,202.87957,0.02193,1.00012,170.97375,-2.14976
230,1.24954,102.88511,4.31303,219.89975,0.01961,1.00012,169.97363,-2.14322
231,1.24945,108.15838,3.94465,199.22392,0.0198,1.00012,168.9735,-2.13459
232,1.2497,102.09657,4.45188,195.92583,0.02272,1.00012,167.97338,-2.13262
233,1.24981,102.27887,4.4423,194.03798,0.02289,1.00012,166.97325,-2.1228
234,1.24962,104.75035,4.18627,208.7118,0.02006,1.00012,165.97313,-2.11472
235,1.24958,103.68034,4.31813,194.0003,0.02226,1.00012,164.973,-2.11098
236,1.24961,101.4077,4.48284,205.61124,0.0218,1.00012,163.97288,-2.10449
237,1.24947,112.04766,3.73808,173.16875,0.02159,1.00012,162.97275,-2.08597
238,1.24955,106.07679,4.07075,212.62915,0.01914,1.00012,161.97262,-2.08404
239,1.24949,104.11481,4.25204,203.60628,0.02088,1.00012,160.9725,-2.07549
240,1.24964,101.80822,4.43147,210.79695,0.02102,1.00012,159.97238,-2.06586
241,1.24955,101.95093,4.41349,212.55696,0.02076,1.00012,158.97225,-2.05439
242,1.24971,101.48124,4.4806,204.30603,0.02193,1.00012,157.97213,-2.03814
243,1.24939,105.35409,4.24685,173.6171,0.02446,1.00012,156.972,-2.02734
244,1.2496,100.7812,4.61209,185.57852,0.02485,1.00012,155.97188,-2.01771
245,1.24931,99.95818,4.65951,193.4513,0.02409,1.00012,154.97175,-1.98563
246,1.24957,103.30299,4.38406,184.3886,0.02378,1.00012,153.97162,-1.98214
247,1.24955,109.4115,3.93859,169.81301,0.02319,1.00012,152.9715,-1.96312
248,1.2495,106.05301,4.16267,180.87007,0.02301,1.00012,151.97138,-1.94745
249,1.24946,114.04976,3.61403,169.71425,0.02129,1.00012,150.97125,-1.91242
250,1.24956,102.09968,4.49045,184.9634,0.02428,1.00012,149.97113,-1.91756
251,1.2496,103.35355,4.42656,172.63217,0.02564,1.00012,148.971,-1.90779
252,1.24927,116.66289,3.50528,151.1368,0.02319,1.00012,147.97088,-1.88357
253,1.2495,106.29367,4.16581,174.48961,0.02387,1.00012,146.97075,-1.88774
254,1.24973,106.1971,4.16081,178.29615,0.02334,1.00012,145.97063,-1.87905
255,1.24951,102.7199,4.41926,188.93682,0.02339,1.00012,144.9705,-1.87431
256,1.2495,101.1373,4.56001,190.14135,0.02398,1.00012,143.97038,-1.87241
257,1.2493,103.38041,4.34559,193.17476,0.0225,1.00012,142.97025,-1.86741
258,1.24939,103.5501,4.34548,188.92901,0.023,1.00012,141.97013,-1.86486
259,1.24924,105.66834,4.17118,187.45758,0.02225,1.00012,140.97,-1.8606
260,1.24943,103.93188,4.31495,188.23629,0.02292,1.00012,139.96988,-1.86178
